ID_Registro;Fecha;Año;Mes_Num;Mes;Trimestre;Región;Ciudad;Tipo_Institución;Institución;Canal;Línea_Terapéutica;Producto;Fabricante;Unidad_Medida;Requiere_Receta;Unidades;Precio_Unitario_USD;Costo_Unitario_USD;Descuento_Pct;Lead_Time_Días;Inventario_Días;Devolución_Pct;Pacientes_Impactados;Urgencia_Abasto;Ventas_Brutas_USD;Monto_Descuento_USD;Ventas_Netas_USD;Costo_Total_USD;Utilidad_Bruta_USD;Margen_Bruto_Pct;Devoluciones_Unidades;Riesgo_Stockout
RX-02127;2025-04-17 00:00:00;2025;4;Apr;T2;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;62;19,86;11,76;0,0866;6;34;0,0032;73;Baja;1231,32;106,632312;1124,687688;729,12;395,567688;0,351713362;0;0,179294118
RX-02128;2025-03-30 00:00:00;2025;3;Mar;T1;Sur;Pasto;Distribuidor;Droguerías Cafam;Mayorista;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;125;7,73;4,15;0,1122;7;43;0,0031;116;Alta;966,25;108,41325;857,83675;518,75;339,08675;0,395281212;0;0,165313953
RX-02129;2025-07-11 00:00:00;2025;7;Jul;T3;Occidente;Bello;Hospital;Hospital Marco Fidel Suárez;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;22;11,4;6,31;0,0772;6;20;0,0084;23;Baja;250,8;19,36176;231,43824;138,82;92,61824;0,400185553;0;0,3126
RX-02130;2025-08-30 00:00:00;2025;8;Aug;T3;Sur;Pasto;Cadena de Farmacias;Farmatodo;Retail;salud digestiva;Sucralfato;Genfar;caja;No;9;11,95;6,3;0,0425;2;42;0,0147;12;Baja;107,55;4,570875;102,979125;56,7;46,279125;0,449402974;0;0,051119048
RX-02131;2025-10-25 00:00:00;2025;10;Oct;T4;Sur;Cali;Cadena de Farmacias;Cruz Verde;Retail;Vacunas;Vacuna VPH;Laboratorios MK;dosis;Sí;8;126,51;74,39;0,0724;5;35;0,0142;7;Baja;1012,08;73,274592;938,805408;595,12;343,685408;0,366088015;0;0,153
RX-02132;2025-06-23 00:00:00;2025;6;Jun;T2;Sur;Pasto;Clínica;Hospital Infantil Los Ángeles;Institucional;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;21;18,67;11,18;0,0608;4;23;0,0038;19;Baja;392,07;23,837856;368,232144;234,78;133,452144;0,362413076;0;0,177217391
RX-02133;2025-07-25 00:00:00;2025;7;Jul;T3;Sur;Neiva;Cadena de Farmacias;Droguerías Cafam;Retail;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;8;105,83;78,16;0,0506;5;24;0,0112;6;Baja;846,64;42,839984;803,800016;625,28;178,520016;0,222095064;0;0,22
RX-02134;2025-11-06 00:00:00;2025;11;Nov;T4;Norte;Barranquilla;Hospital;Clínica Portoazul Auna;Institucional;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;60;9,23;4,54;0,0829;6;26;0,0045;50;Baja;553,8;45,91002;507,88998;272,4;235,48998;0,463663371;0;0,235961538
RX-02135;2025-07-21 00:00:00;2025;7;Jul;T3;Centro;Bogotá;Hospital;Fundación Santa Fe de Bogotá;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;62;7,2;3,36;0,1042;3;36;0,0118;49;Baja;446,4;46,51488;399,88512;208,32;191,56512;0,479050383;1;0,08825
RX-02136;2025-12-23 00:00:00;2025;12;Dec;T4;Norte;Santa Marta;Distribuidor;Droguerías Cafam;Mayorista;Oncología;Rituximab;Procaps;vial;Sí;2;932,17;795,91;0,1268;10;43;0;1;Alta;1864,34;236,398312;1627,941688;1591,82;36,121688;0,022188564;0;0,23255814
RX-02137;2025-03-05 00:00:00;2025;3;Mar;T1;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;17;5,49;2,33;0,055;8;35;0,0108;31;Baja;93,33;5,13315;88,19685;39,61;48,58685;0,55089099;0;0,240914286
RX-02138;2025-02-11 00:00:00;2025;2;Feb;T1;Occidente;Pereira;Cadena de Farmacias;Cruz Verde;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;16;6,1;3,04;0,0416;3;28;0,0188;30;Baja;97,6;4,06016;93,53984;48,64;44,89984;0,480007663;0;0,117214286
RX-02139;2025-01-12 00:00:00;2025;1;Jan;T1;Norte;Santa Marta;Hospital;Hospital Universitario Julio Méndez Barreneche;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;16;14,31;7,24;0,0843;5;28;0,0061;16;Baja;228,96;19,301328;209,658672;115,84;93,818672;0,447482907;0;0,184017857
RX-02140;2025-05-15 00:00:00;2025;5;May;T2;Sur;Cali;Distribuidor;Coopidrogas;Mayorista;Salud digestiva;Sucralfato;Genfar;caja;No;88;10,7;6,06;0,1216;6;33;0,0046;101;Baja;941,6;114,49856;827,10144;533,28;293,82144;0,355242327;0;0,186
RX-02141;2025-07-10 00:00:00;2025;7;Jul;T3;Sur;Cali;Clínica;Clínica Imbanaco;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;4;21,04;11,43;0,0977;4;34;0,0101;3;Baja;84,16;8,222432;75,937568;45,72;30,217568;0,397926465;0;0,123588235
RX-02142;2025-03-19 00:00:00;2025;3;Mar;T1;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;9;116,17;77,22;0,0544;6;29;0,0085;7;Baja;1045,53;56,876832;988,653168;694,98;293,673168;0,297043673;0;0,215689655
RX-02143;2025-09-04 00:00:00;2025;9;Sep;T3;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Oncología;Rituximab;Procaps;vial;Sí;1;979,81;757,86;0,0872;6;38;0,0034;1;Baja;979,81;85,439432;894,370568;757,86;136,510568;0,152633118;0;0,160578947
RX-02144;2025-03-29 00:00:00;2025;3;Mar;T1;Norte;Santa Marta;Clínica;Clínica La Milagrosa;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;39;7,74;4,08;0,0749;6;48;0,0057;45;Baja;301,86;22,609314;279,250686;159,12;120,130686;0,430189403;0;0,1285625
RX-02145;2025-01-22 00:00:00;2025;1;Jan;T1;Sur;Neiva;Cadena de Farmacias;Droguerías Cafam;Retail;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;20;7,63;3,53;0,0403;6;16;0,0159;32;Media;152,6;6,14978;146,45022;70,6;75,85022;0,51792493;0;0,4048125
RX-02146;2025-03-04 00:00:00;2025;3;Mar;T1;Occidente;Medellín;Distribuidor;Coopidrogas;Mayorista;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;14;100,75;73,13;0,107;7;45;0,0059;10;Baja;1410,5;150,9235;1259,5765;1023,82;235,7565;0,187171244;0;0,160144444
RX-02147;2025-08-04 00:00:00;2025;8;Aug;T3;Norte;Cartagena;Distribuidor;Coopidrogas;Mayorista;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;27;18,54;9,9;0,1172;6;41;0,0037;21;Baja;500,58;58,667976;441,912024;267,3;174,612024;0,395128475;0;0,14904878
RX-02148;2025-03-10 00:00:00;2025;3;Mar;T1;Occidente;Pereira;Clínica;Clínica Comfamiliar Risaralda;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;28;13,16;6,48;0,0849;1;26;0,0101;26;Baja;368,48;31,283952;337,196048;181,44;155,756048;0,461915402;0;0,040403846
RX-02149;2025-08-01 00:00:00;2025;8;Aug;T3;Occidente;Bello;Hospital;Hospital Marco Fidel Suárez;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;19;8,12;4,16;0,1011;6;32;0,0045;18;Baja;154,28;15,597708;138,682292;79,04;59,642292;0,430064222;0;0,19171875
RX-02150;2025-11-01 00:00:00;2025;11;Nov;T4;Oriente;Cúcuta;Hospital;Hospital Universitario Erasmo Meoz;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;22;6,27;2,67;0,0978;4;25;0,0073;38;Baja;137,94;13,490532;124,449468;58,74;65,709468;0,528001196;0;0,16584
RX-02151;2025-03-16 00:00:00;2025;3;Mar;T1;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;21;22,92;11,25;0,0823;8;40;0,0033;23;Baja;481,32;39,612636;441,707364;236,25;205,457364;0,465143624;0;0,2033
RX-02152;2025-04-14 00:00:00;2025;4;Apr;T2;Centro;Bogotá;Distribuidor;Audifarma;Mayorista;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;24;121,24;79,15;0,1198;5;38;0,0015;20;Baja;2909,76;348,589248;2561,170752;1899,6;661,570752;0,258307944;0;0,132565789
RX-02153;2025-01-22 00:00:00;2025;1;Jan;T1;Sur;Pasto;Hospital;Hospital Universitario Departamental de Nariño;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;29;33,95;24,24;0,0674;7;26;0,0059;33;Alta;984,55;66,35867;918,19133;702,96;215,23133;0,234407931;0;0,277173077
RX-02154;2025-05-09 00:00:00;2025;5;May;T2;Oriente;Villavicencio;Distribuidor;Coopidrogas;Mayorista;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;52;7,14;3,6;0,1517;9;54;0,0069;91;Baja;371,28;56,323176;314,956824;187,2;127,756824;0,405632818;0;0,172416667
RX-02155;2025-07-01 00:00:00;2025;7;Jul;T3;Sur;Cali;Clínica;Clínica Imbanaco;Institucional;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;26;11,86;6,61;0,1035;3;42;0;28;Baja;308,36;31,91526;276,44474;171,86;104,58474;0,3783206;0;0,071428571
RX-02156;2025-07-14 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Hospital;Hospital General de Barranquilla;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;13;18,41;9,89;0,0944;5;37;0,0044;9;Baja;239,33;22,592752;216,737248;128,57;88,167248;0,406793243;0;0,138108108
RX-02157;2025-04-27 00:00:00;2025;4;Apr;T2;Centro;Bogotá;Hospital;Fundación Santa Fe de Bogotá;Institucional;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;19,00;12,35;7,32;0,091;4;36;0,0024;25;Baja;234,65;21,35315;213,29685;139,08;74,21685;0,347950989;0;0,112444444
RX-02158;2025-07-25 00:00:00;2025;7;Jul;T3;Sur;Cali;Cadena de Farmacias;Droguerías Audifarma;Retail;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;15;13,83;6,63;0,0353;2;34;0,0142;15;Baja;207,45;7,322985;200,127015;99,45;100,677015;0,503065591;0;0,063
RX-02159;2025-08-17 00:00:00;2025;8;Aug;T3;Sur;Pasto;Clínica;Hospital Universitario Departamental de Nariño;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;12;37,05;23,67;0,0596;8;28;0,012;13;Alta;444,6;26,49816;418,10184;284,04;134,06184;0,320643985;0;0,302857143
RX-02160;2025-07-22 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Cadena de Farmacias;Farmatodo;Retail;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;4;34,73;23,46;0,091;2;17;0,0173;4;Media;138,92;12,64172;126,27828;93,84;32,43828;0,25687933;0;0,127823529
RX-02161;2025-11-01 00:00:00;2025;11;Nov;T4;Sur;Pasto;Clínica;Hospital Infantil Los Ángeles;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;19;38,48;25,05;0,0921;4;40;0,0107;18;Baja;731,12;67,336152;663,783848;475,95;187,833848;0,282974418;0;0,10535
RX-02162;2025-02-10 00:00:00;2025;2;Feb;T1;Oriente;Villavicencio;Cadena de Farmacias;Droguerías Cafam;Retail;Salud digestiva;Probiótico 10B;Genfar;caja;No;16;13,88;9,06;0,0488;2;30;0,0146;22;Baja;222,08;10,837504;211,242496;144,96;66,282496;0,313774441;0;0,071533333
RX-02163;2025-09-07 00:00:00;2025;9;Sep;T3;Occidente;Pereira;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;54;5,91;2,84;0,0458;2;24;0,0101;82;Baja;319,14;14,616612;304,523388;153,36;151,163388;0,496393361;1;0,087541667
RX-02164;2025-05-24 00:00:00;2025;5;May;T2;Centro;Bogotá;Cadena de Farmacias;Cruz Verde;Retail;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;15;61,48;39,62;0,0548;4;18;0,0195;15;Baja;922,2;50,53656;871,66344;594,3;277,36344;0,318200153;0;0,243888889
RX-02165;2025-06-29 00:00:00;2025;6;Jun;T2;Occidente;Pereira;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;39;4,65;2,35;0,0463;1;25;0,0191;57;Baja;181,35;8,396505;172,953495;91,65;81,303495;0,470088766;1;0,04382
RX-02166;2025-09-24 00:00:00;2025;9;Sep;T3;Occidente;Medellín;Distribuidor;Disfarma;Mayorista;Salud digestiva;Sucralfato;Genfar;caja;No;47;12,49;6,3;0,1222;6;19;0,0156;66;Baja;587,03;71,735066;515,294934;296,1;219,194934;0,425377623;1;0,340421053
RX-02167;2025-05-06 00:00:00;2025;5;May;T2;Centro;Soacha;Cadena de Farmacias;Droguerías Cafam;Retail;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;29;9,42;5,01;0,0456;2;33;0,0132;27;Baja;273,18;12,457008;260,722992;145,29;115,432992;0,442741897;0;0,064606061
RX-02168;2025-03-06 00:00:00;2025;3;Mar;T1;Sur;Cali;Hospital;Clínica Imbanaco;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;67;22,44;11,78;0,0531;6;29;0,005;77;Baja;1503,48;79,834788;1423,645212;789,26;634,385212;0,445606255;0;0,212068966
RX-02169;2025-12-19 00:00:00;2025;12;Dec;T4;Occidente;Pereira;Distribuidor;Audifarma;Mayorista;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;61;9,52;4,75;0,1157;2;48;0,006;48;Baja;580,72;67,189304;513,530696;289,75;223,780696;0,43576888;0;0,042916667
RX-02170;2025-12-21 00:00:00;2025;12;Dec;T4;Sur;Neiva;Hospital;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;35;12,76;7,01;0,0643;4;34;0,0118;37;Baja;446,6;28,71638;417,88362;245,35;172,53362;0,412874809;0;0,124588235
RX-02171;2025-06-05 00:00:00;2025;6;Jun;T2;Centro;Tunja;Distribuidor;Drogas La Rebaja;Mayorista;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;66;7,26;3,64;0,1414;9;44;0,0107;55;Baja;479,16;67,753224;411,406776;240,24;171,166776;0,416052399;1;0,215488636
RX-02172;2025-07-27 00:00:00;2025;7;Jul;T3;Oriente;Bucaramanga;Distribuidor;Droguerías Cafam;Mayorista;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;43;6,84;3,48;0,1155;10;52;0,0043;37;Baja;294,12;33,97086;260,14914;149,64;110,50914;0,424791487;0;0,196442308
RX-02173;2025-01-01 00:00:00;2025;1;Jan;T1;Centro;Bogotá;Cadena de Farmacias;Droguerías Cafam;Retail;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;5;29,12;17,13;0,0419;7;5;0,0145;4;Media;145,6;6,10064;139,49936;85,65;53,84936;0,386018689;0;1,5015
RX-02174;2025-01-07 00:00:00;2025;1;Jan;T1;Centro;Tunja;Cadena de Farmacias;Droguerías Audifarma;Retail;Oncología;Rituximab;Procaps;vial;Sí;1;949,99;757,32;0,0666;1;26;0,0216;1;Baja;949,99;63,269334;886,720666;757,32;129,400666;0,145931713;0;0,042615385
RX-02175;2025-01-19 00:00:00;2025;1;Jan;T1;Oriente;Cúcuta;Cadena de Farmacias;Droguerías Cafam;Retail;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;7;8,67;5,09;0,0523;2;22;0,022;5;Baja;60,69;3,174087;57,515913;35,63;21,885913;0,380519266;0;0,100909091
RX-02176;2025-02-22 00:00:00;2025;2;Feb;T1;Centro;Soacha;Hospital;Clínica del Country;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;26;40,78;21,83;0,0849;7;32;0,0087;26;Alta;1060,28;90,017772;970,262228;567,58;402,682228;0,415024121;0;0,228265625
RX-02177;2025-06-17 00:00:00;2025;6;Jun;T2;Oriente;Bucaramanga;Distribuidor;Coopidrogas;Mayorista;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;15;22,42;11,71;0,1239;4;33;0,0085;17;Baja;336,3;41,66757;294,63243;175,65;118,98243;0,403833448;0;0,126363636
RX-02178;2025-08-20 00:00:00;2025;8;Aug;T3;Norte;Cartagena;Cadena de Farmacias;Drogas La Rebaja;Retail;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;15;17,62;9,79;0,0339;4;15;0,0182;10;Media;264,3;8,95977;255,34023;146,85;108,49023;0,424884986;0;0,290933333
RX-02179;2025-07-24 00:00:00;2025;7;Jul;T3;Centro;Bogotá;Hospital;Hospital Universitario San Ignacio;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;41;14,16;6,51;0,0833;5;32;0,0091;41;Baja;580,56;48,360648;532,199352;266,91;265,289352;0,498477405;0;0,163359375
RX-02180;2025-04-20 00:00:00;2025;4;Apr;T2;Occidente;Pereira;Cadena de Farmacias;Droguerías Audifarma;Retail;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;8;22,85;12,92;0,0222;1;30;0,0128;8;Baja;182,8;4,05816;178,74184;103,36;75,38184;0,42173584;0;0,035466667
RX-02181;2025-07-31 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Clínica;Clínica Portoazul Auna;Institucional;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;20;16,8;10,19;0,0847;6;25;0,01;15;Baja;336;28,4592;307,5408;203,8;103,7408;0,337323698;0;0,252
RX-02182;2025-01-10 00:00:00;2025;1;Jan;T1;Occidente;Bello;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;42;7,67;4,37;0,0352;4;21;0,0148;39;Baja;322,14;11,339328;310,800672;183,54;127,260672;0,409460736;1;0,204571429
RX-02183;2025-05-29 00:00:00;2025;5;May;T2;Norte;Cartagena;Cadena de Farmacias;Farmatodo;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;13;5,79;2,95;0,0307;2;34;0,0129;22;Baja;75,27;2,310789;72,959211;38,35;34,609211;0,474363833;0;0,062617647
RX-02184;2025-09-06 00:00:00;2025;9;Sep;T3;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;10;20,25;12,01;0,0443;4;22;0,0104;11;Baja;202,5;8,97075;193,52925;120,1;73,42925;0,379421974;0;0,191272727
RX-02185;2025-01-14 00:00:00;2025;1;Jan;T1;Centro;Tunja;Distribuidor;Coopidrogas;Mayorista;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;50;13,99;6,5;0,1237;6;48;0,0127;45;Baja;699,5;86,52815;612,97185;325;287,97185;0,469796207;1;0,1329375
RX-02186;2025-10-06 00:00:00;2025;10;Oct;T4;Norte;Barranquilla;Hospital;Hospital General de Barranquilla;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;23;7,35;3,68;0,0838;6;22;0,0079;32;Baja;169,05;14,16639;154,88361;84,64;70,24361;0,453525134;0;0,2835
RX-02187;2025-04-03 00:00:00;2025;4;Apr;T2;Centro;Soacha;Distribuidor;Audifarma;Mayorista;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;114;113,9;76,97;0,1177;6;40;0,0079;90;Baja;12984,6;1528,28742;11456,31258;8774,58;2681,73258;0,234083398;1;0,155925
RX-02188;2025-11-24 00:00:00;2025;11;Nov;T4;Sur;Neiva;Hospital;Clínica Medilaser Neiva;Institucional;Oncología;Rituximab;Procaps;vial;Sí;1;928,02;735,58;0,0946;5;27;0,0216;1;Baja;928,02;87,790692;840,229308;735,58;104,649308;0,12454851;0;0,205185185
RX-02189;2025-04-08 00:00:00;2025;4;Apr;T2;Centro;Bogotá;Clínica;Fundación Santa Fe de Bogotá;Institucional;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;32;13,33;6,66;0,0889;4;26;0,0097;43;Baja;426,56;37,921184;388,638816;213,12;175,518816;0,451624513;0;0,161307692
RX-02190;2025-05-08 00:00:00;2025;5;May;T2;Occidente;Pereira;Distribuidor;Drogas La Rebaja;Mayorista;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;23;60,46;39,98;0,1211;10;46;0,0145;22;Baja;1390,58;168,399238;1222,180762;919,54;302,640762;0,247623569;0;0,233152174
RX-02191;2025-04-19 00:00:00;2025;4;Apr;T2;Sur;Cali;Distribuidor;Coopidrogas;Mayorista;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;41;20,04;11,82;0,1037;5;44;0,0053;36;Baja;821,64;85,204068;736,435932;484,62;251,815932;0,341938682;0;0,116647727
RX-02192;2025-05-21 00:00:00;2025;5;May;T2;Occidente;Medellín;Clínica;Hospital Pablo Tobón Uribe;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;24;4,67;2,63;0,076;5;41;0,007;41;Baja;112,08;8,51808;103,56192;63,12;40,44192;0,390509562;0;0,126219512
RX-02193;2025-02-16 00:00:00;2025;2;Feb;T1;Sur;Pasto;Clínica;Hospital Infantil Los Ángeles;Institucional;Salud digestiva;Probiótico 10B;Genfar;caja;No;14;15;10,1;0,0752;6;37;0,0108;18;Baja;210;15,792;194,208;141,4;52,808;0,271914648;0;0,170918919
RX-02194;2025-04-28 00:00:00;2025;4;Apr;T2;Norte;Santa Marta;Distribuidor;Coopidrogas;Mayorista;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;56;9,42;5,03;0,1186;6;48;0,013;46;Baja;527,52;62,563872;464,956128;281,68;183,276128;0,394179401;1;0,133125
RX-02195;2025-08-04 00:00:00;2025;8;Aug;T3;Centro;Bogotá;Hospital;Hospital Universitario San Ignacio;Institucional;Oncología;Rituximab;Procaps;vial;Sí;1;953,85;773,19;0,0626;9;36;0,0138;1;Alta;953,85;59,71101;894,13899;773,19;120,94899;0,135268668;0;0,26725
RX-02196;2025-04-11 00:00:00;2025;4;Apr;T2;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;6;27,41;17,24;0,0632;5;33;0,0108;6;Baja;164,46;10,393872;154,066128;103,44;50,626128;0,328599989;0;0,15969697
RX-02197;2025-07-03 00:00:00;2025;7;Jul;T3;Oriente;Cúcuta;Hospital;Hospital Universitario Erasmo Meoz;Institucional;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;11;16,26;8,71;0,0938;4;21;0,0085;9;Baja;178,86;16,777068;162,082932;95,81;66,272932;0,408882855;0;0,198571429
RX-02198;2025-04-21 00:00:00;2025;4;Apr;T2;Centro;Bogotá;Cadena de Farmacias;Droguerías Cafam;Retail;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;32;6,06;2,75;0,0241;3;32;0,0155;49;Baja;193,92;4,673472;189,246528;88;101,246528;0,534998074;0;0,101015625
RX-02199;2025-03-17 00:00:00;2025;3;Mar;T1;Centro;Soacha;Hospital;Hospital Mario Gaitán Yanguas;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;38;7,98;3,76;0,0795;7;20;0,0103;69;Baja;303,24;24,10758;279,13242;142,88;136,25242;0,488128251;0;0,368025
RX-02200;2025-09-15 00:00:00;2025;9;Sep;T3;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;22;7,43;3,57;0,0603;6;24;0,012;41;Baja;163,46;9,856638;153,603362;78,54;75,063362;0,488683067;0;0,265
RX-02201;2025-08-27 00:00:00;2025;8;Aug;T3;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;17;7,95;4,08;0,0839;3;41;0;18;Baja;135,15;11,339085;123,810915;69,36;54,450915;0,43979091;0;0,073170732
RX-02202;2025-04-14 00:00:00;2025;4;Apr;T2;Norte;Cartagena;Clínica;Clínica General del Caribe;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;14;12,33;6,18;0,0863;6;21;0,0114;12;Baja;172,62;14,897106;157,722894;86,52;71,202894;0,451442985;0;0,302
RX-02203;2025-11-26 00:00:00;2025;11;Nov;T4;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Oncología;Trastuzumab;Procaps;vial;Sí;1;1469,69;1038,58;0,0628;5;24;0,0159;1;Baja;1469,69;92,296532;1377,393468;1038,58;338,813468;0,245981614;0;0,224895833
RX-02204;2025-06-26 00:00:00;2025;6;Jun;T2;Norte;Santa Marta;Cadena de Farmacias;Drogas La Rebaja;Retail;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;7;23,42;11,81;0,0461;4;27;0,0113;6;Baja;163,94;7,557634;156,382366;82,67;73,712366;0,471359833;0;0,156518519
RX-02205;2025-06-23 00:00:00;2025;6;Jun;T2;Occidente;Medellín;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;6;18,86;11,86;0,0224;2;17;0,0114;6;Media;113,16;2,534784;110,625216;71,16;39,465216;0,356747019;0;0,124352941
RX-02206;2025-02-16 00:00:00;2025;2;Feb;T1;Occidente;Medellín;Distribuidor;Droguerías Cafam;Mayorista;Salud digestiva;Probiótico 10B;Genfar;caja;No;46;13,73;9,15;0,1115;7;34;0,0089;51;Baja;631,58;70,42117;561,15883;420,9;140,25883;0,249944975;0;0,215044118
RX-02207;01-19-2025;2025;1;Jan;T1;Norte;Santa Marta;Clínica;Clínica La Milagrosa;Institucional;Oncología;Rituximab;Procaps;vial;Sí;1;842,41;755,51;0,075;2;19;0,0049;1;Baja;842,41;63,18075;779,22925;755,51;23,71925;0,030439373;0;0,107842105
RX-02208;2025-03-16 00:00:00;2025;3;Mar;T1;Occidente;Bello;Distribuidor;Drogas La Rebaja;Mayorista;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;53;6,19;3,5;0,1217;6;43;0,0085;46;Baja;328,07;39,926119;288,143881;185,5;102,643881;0,3562244;0;0,145465116
RX-02209;2025-01-07 00:00:00;2025;1;Jan;T1;Centro;Soacha;Distribuidor;Coopidrogas;Mayorista;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;78;16,56;9,21;0,1167;9;37;0,0062;72;Baja;1291,68;150,739056;1140,940944;718,38;422,560944;0,370361802;0;0,250783784
RX-02210;2025-11-20 00:00:00;2025;11;Nov;T4;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;23;17,81;9,79;0,0355;4;32;0,0116;19;Baja;409,63;14,541865;395,088135;225,17;169,918135;0,430076532;0;0,13225
